山西医科大学制药厂,0351-4135205,4062707,0351-4062707,山西太原市南城区新建南路86号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,
西安德天药业股份有限公司,029-85692093,029-85691133,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京北大药业有限公司,(010)67868885 800-810-9906,,北京经济技术开发区运城街3号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
北京信诺超微药业有限公司,010-67769979 67700630,010-67700630,北京市朝阳区大郊亭北,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄市中山制药厂,0311-83021097,,河北石家庄市新化区中山西路691号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林春光制药有限公司,0434-6180230,0434-6180225,吉林省四平市铁东开发区3128号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
丹东市通远药业有限公司,0415-8518698 8519478,0415-8514898,辽宁省凤城市通远堡特区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海新亚药业闵行有限公司,021-58563780,021-58563797,中山西路1271号海螺大厦2号楼204室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河北(冀衡集团)华威制药有限公司制药一厂,0318-2327157 2151101 ,0318-2151113 ,衡水市育才南大街60号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沧州康平药业有限公司,0317-5566898,0317-4028470,沧州市青县清州镇京福北路179号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南省豫东制药厂,0370-2214157 2616611 ,0370-2214157 2616611 ,商丘市民主西路55号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
通化华夏药业有限责任公司,0435-5211902,0435-5211939,吉林省通化市通化县黎明工业区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
杭州民生药业集团有限公司,0571-88085858转 ,0571-88072129 ,浙江省杭州市拱墅区余杭塘路108号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北中佳药业有限公司,027-83625020 83625030,027-83630051,湖北省天门市华侨路6号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广西南宁百会药业集团有限公司,13396051887,,广西南宁市,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
南宁枫叶药业有限公司,0771-3828932,0771-3833520,广西南宁市高新区火炬路9号6楼,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
石家庄以岭药业股份有限公司,0311-85901745,0311-85901709,河北省石家庄市高新区天山大街238号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
丹东医创药业有限责任公司,0415-3122955 3899678,0415-3123412,辽宁省丹东市振兴区兴七路64号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
哈药集团三精制药股份有限公司,0451-84636481 84652900,0451-82427033,黑龙江省哈尔滨市道里区霁虹街24号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广东南国药业有限公司,0759-2300748 2300189,0759-2302441,广东省湛江市霞山区机场路16号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安阳九州药业有限责任公司,0372-2965603,,河南省安阳市文峰区相东路南段,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南泰丰生物科技有限公司,0371-86230087 86230052,,河南省郑州市明理路东汉风路南,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
葫芦岛国帝药业有限公司,0429-4115918 0429-4115818,0429-4115978,辽宁省葫芦岛市高桥经济开发区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
药都制药集团股份有限公司,0312-6186686,,河北省安国市东方药城,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
通化兴华药业有限责任公司,0435-3460805,0435-3460007,吉林省通化市东昌区金厂镇金龙路158号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
通化嘉丰药业股份有限公司,0435-3214521 3212559 3214521 ,0435-3966258 3943065 ,通化市石栅子龙泉路37-12号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东龙山制药有限公司,0531-83624888, ,山东省章丘市龙山镇龙湖路东,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
德州博诚制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
潍坊金钟药业有限公司,0536-8577354, ,山东省潍坊市潍城区和平路255号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西制药厂,029-83891800 83891724,029-83891724,陕西省西安市临潼区秦陵南路68号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西丰禾制药有限公司,0919-4183087,0919-4183365,陕西省铜川市印台区同官路15号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
陕西神克制药有限公司,0913-4353193,0913-4353193,陕西省华阴市华西街,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川省尚善堂制药有限公司,400-9991185 ,400-6981163转37344 ,四川省乐山市井研县石家桥工业开发区103号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
四川英豪药业有限公司,0838-5105007,0838-5233413,广汉市南昌路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
云南省曲靖药业有限公司,0874-3133813,0874-3133813,曲靖市麒麟区西山乡龙潭,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
重庆西部制药有限责任公司,023-52812211, ,开县临江镇,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
重庆国泰康宁制药有限责任公司,023-42728373,023-42728372,合川市南办处望江楼62号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
重庆贝诺制药有限公司,023-67136811,023-67136811,渝北区宝圣西路,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北天宁医药药材有限责任公司,027-85313898,027-85313898,湖北武汉市汉口火车站财神广场6楼C1-C2室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖南双舟医药有限责任公司,0731-84930799,,湖南长沙星沙经济技术开发区特立路58号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
普洛药业股份有限公司,0579-6551689,86-579-6551666 6557666,浙江东阳横店工业区,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
浙江普洛康裕制药有限公司,0579-86558105、86558502,,浙江省东阳市横店镇江南西路8号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
滇虹药业集团玉溪生物制药有限公司,0877-2077111,,云南省玉溪市红塔区高仓镇高仓村,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
海南绿岛制药有限公司,0898-66828650 66828653,0898-66828680,海南省海口市金盘工业开发南海大道100号美国工业村A1-6号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海美优制药有限公司,021-57162631 64335118,021-57163931 64339585,上海市奉贤五四公路10号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海信谊万象药业股份有限公司,021-59754088,021-59752786,中国上海青浦区赵重路217号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
中美上海施贵宝制药有限公司,021-64302740,-64301433,上海闵行区剑川路1315号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
山东云门药业有限责任公司,0531-6566671　0536-2133028,0531-6566672　0536-3200505,山东省青州市青州南路东一街999号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
唐山集川药业利康制药有限公司 ,0315-3560705,0315-3563463,唐山市古冶区河西里西,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
安徽东盛制药有限公司,0554-3312862,0554-6666408,安徽省淮南市田家庵区经济开发区振兴路1号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
中山市三才医药集团有限公司,0760-8929866 8927539 8929131,0760-8927536,中山二路28号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
桂林南药股份有限公司,0773-3558278 3833116,,广西桂林市象山区上海路17号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省博安药业有限责任公司,0437-5107267 5109660 5104788,0437-5107269,吉林省东辽县白泉镇东交大街102号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海信谊医药有限公司,北区:021-66317060 过小姐          南区:021-66317061 冯小姐 ,021-66317059,上海市江场西路165号B309室,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
沈阳市兴齐制药有限责任公司,024-62116633,024-62363012,沈阳市经济技术开发区三号街12甲4号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
信谊药厂,021-58995818-4306, ,上海市浦东新区金桥出口加工区新金桥路905号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
芜湖三益制药有限公司,0553-5841378,0553-5841378,安徽省芜湖市鸠江区湾里镇政府齐落山居民委员会,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州东康药业有限公司,020-36200766,020-36200156,广州市白云区白云大道北375号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
上海信谊金朱药业有限公司,021-57274666/33010602 ,021-57274333,上海金山高科技园区长卫路2号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州白云山制药股份有限公司白云山何济公制药厂,020-86633043,020-86627818,广州市白云区新市街萧岗大马路52号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
广州白云山天心制药股份有限公司,020-84182172 84182192,020-84184660 84182192,广东省广州市海珠区滨江东路808号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
承德颈复康药业集团雾灵药业有限责任公司,0314-5510258－8823 , ,河北承德市兴隆县北水泉乡 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
张家口市德康药业有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
保定中药制药有限公司,0312-3433333 ,0312-3438999,河北省保定市南市区三丰东路237号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
邯郸市神农制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
洛阳天生药业有限责任公司,0379-63559023 62611318,0379-3559023,河南省洛阳市瀍河区东花坛启明北路付9号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南华茸堂药业有限公司,0377-63382559,0377-7998852,河南省南阳市社旗县城南,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南丰圆药业有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
河南蓝天药业有限公司,0394-4326203, ,河南省项城市水寨镇交通路东段,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北福人金身药业有限公司,0715-8256337,0715-8270108,咸宁市市辖区潜山路10号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北武当生物制药有限公司,0719-8881248,0719-8880709,湖北省十堰市茅箭区北京南路7号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖北广仁药业有限公司,0722-6423175,027-59821532 ,湖北省广水市八一路经济开发区209号,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
湖南时代阳光零陵制药有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省公主岭红鹰药业有限公司,, ,四平市公主岭市铁北街道,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
吉林省罗邦药业有限公司,0434-5080999 ,0434-5016333 ,吉林省四平市红嘴高新技术开发区2088号 ,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
新乡华青药业有限公司,,,,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
汕头市五环制药厂有限公司,0754-88888285,0754-8736737,广东省汕头市龙湖区龙新工业区蒲江路东段,供应信息　招商信息　企业产品价格　我要询盘  5000 ,,,,,
